"Site","Time","LocationName","analyte","Value","Discharge"
"JL350292",2014-04-09 13:50:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.235,29.93044533
"JL350292",2014-04-09 13:50:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.033,29.93044533
"JL350292",2014-04-09 13:50:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.033,29.93044533
"JL350292",2014-04-09 13:50:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.008,29.93044533
"JL350292",2014-04-09 13:50:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.008,29.93044533
"JL350292",2014-04-09 13:50:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.45,29.93044533
"JL350292",2014-04-09 13:50:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.45,29.93044533
"JL350292",2014-05-14 14:37:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.038,41.90603252
"JL350292",2014-05-14 14:37:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.038,41.90603252
"JL350292",2014-05-14 14:37:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.52,41.90603252
"JL350292",2014-05-14 14:37:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.52,41.90603252
"JL350292",2014-05-14 14:37:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.023,41.90603252
"JL350292",2014-05-14 14:37:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.023,41.90603252
"JL350292",2014-05-14 14:37:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.428,41.90603252
"JL350292",2014-05-14 14:37:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.428,41.90603252
"JL350292",2014-06-11 14:05:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.49,41.22935275
"JL350292",2014-06-11 14:05:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.49,41.22935275
"JL350292",2014-06-11 14:05:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.037,41.22935275
"JL350292",2014-06-11 14:05:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.037,41.22935275
"JL350292",2014-06-11 14:05:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.021,41.22935275
"JL350292",2014-06-11 14:05:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.021,41.22935275
"JL350292",2014-06-11 14:05:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.406,41.22935275
"JL350292",2014-06-11 14:05:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.406,41.22935275
"JL350292",2014-07-15 14:20:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.427,92.94519238
"JL350292",2014-07-15 14:20:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.427,92.94519238
"JL350292",2014-07-15 14:20:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.042,92.94519238
"JL350292",2014-07-15 14:20:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.042,92.94519238
"JL350292",2014-07-15 14:20:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.53,92.94519238
"JL350292",2014-07-15 14:20:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.53,92.94519238
"JL350292",2014-07-15 14:20:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.025,92.94519238
"JL350292",2014-07-15 14:20:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.025,92.94519238
"JL350292",2014-08-13 14:10:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.463,39.14801712
"JL350292",2014-08-13 14:10:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.463,39.14801712
"JL350292",2014-08-13 14:10:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.037,39.14801712
"JL350292",2014-08-13 14:10:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.037,39.14801712
"JL350292",2014-08-13 14:10:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.59,39.14801712
"JL350292",2014-08-13 14:10:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.59,39.14801712
"JL350292",2014-08-13 14:10:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.021,39.14801712
"JL350292",2014-08-13 14:10:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.021,39.14801712
"JL350292",2014-09-17 14:55:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.024,75.47940179
"JL350292",2014-09-17 14:55:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.024,75.47940179
"JL350292",2014-09-17 14:55:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.5,75.47940179
"JL350292",2014-09-17 14:55:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.5,75.47940179
"JL350292",2014-09-17 14:55:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.376,75.47940179
"JL350292",2014-09-17 14:55:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.376,75.47940179
"JL350292",2014-09-17 14:55:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.039,75.47940179
"JL350292",2014-09-17 14:55:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.039,75.47940179
"JL350292",2014-10-15 14:10:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.41,41.33442706
"JL350292",2014-10-15 14:10:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.41,41.33442706
"JL350292",2014-10-15 14:10:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.225,41.33442706
"JL350292",2014-10-15 14:10:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.225,41.33442706
"JL350292",2014-10-15 14:10:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.031,41.33442706
"JL350292",2014-10-15 14:10:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.031,41.33442706
"JL350292",2014-10-15 14:10:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.003,41.33442706
"JL350292",2014-10-15 14:10:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.003,41.33442706
"JL350292",2014-11-11 14:45:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.035,44.90706306
"JL350292",2014-11-11 14:45:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.035,44.90706306
"JL350292",2014-11-11 14:45:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.42,44.90706306
"JL350292",2014-11-11 14:45:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.42,44.90706306
"JL350292",2014-11-11 14:45:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.005,44.90706306
"JL350292",2014-11-11 14:45:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.005,44.90706306
"JL350292",2014-11-11 14:45:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.254,44.90706306
"JL350292",2014-11-11 14:45:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.254,44.90706306
"JL350292",2014-12-03 14:10:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.012,40.60091506
"JL350292",2014-12-03 14:10:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.012,40.60091506
"JL350292",2014-12-03 14:10:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.228,40.60091506
"JL350292",2014-12-03 14:10:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.228,40.60091506
"JL350292",2014-12-03 14:10:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.38,40.60091506
"JL350292",2014-12-03 14:10:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.38,40.60091506
"JL350292",2014-12-03 14:10:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.035,40.60091506
"JL350292",2014-12-03 14:10:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.035,40.60091506
"JL350292",2015-01-14 14:18:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.042,37.18281232
"JL350292",2015-01-14 14:18:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.042,37.18281232
"JL350292",2015-01-14 14:18:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.004,37.18281232
"JL350292",2015-01-14 14:18:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.004,37.18281232
"JL350292",2015-01-14 14:18:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.089,37.18281232
"JL350292",2015-01-14 14:18:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.089,37.18281232
"JL350292",2015-01-14 14:18:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.35,37.18281232
"JL350292",2015-01-14 14:18:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.35,37.18281232
"JL350292",2015-02-11 13:55:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.115,33.91635896
"JL350292",2015-02-11 13:55:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.115,33.91635896
"JL350292",2015-02-11 13:55:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.043,33.91635896
"JL350292",2015-02-11 13:55:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.043,33.91635896
"JL350292",2015-02-11 13:55:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.36,33.91635896
"JL350292",2015-02-11 13:55:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.36,33.91635896
"JL350292",2015-02-11 13:55:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.002,33.91635896
"JL350292",2015-02-11 13:55:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.002,33.91635896
"JL350292",2015-03-11 14:20:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.33,25.28232458
"JL350292",2015-03-11 14:20:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.33,25.28232458
"JL350292",2015-03-11 14:20:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.036,25.28232458
"JL350292",2015-03-11 14:20:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.036,25.28232458
"JL350292",2015-03-11 14:20:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.129,25.28232458
"JL350292",2015-03-11 14:20:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.129,25.28232458
"JL350292",2015-03-11 14:20:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.003,25.28232458
"JL350292",2015-03-11 14:20:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.003,25.28232458
"JL350292",2015-04-15 15:15:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.041,36.92229326
"JL350292",2015-04-15 15:15:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.041,36.92229326
"JL350292",2015-04-15 15:15:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.352,36.92229326
"JL350292",2015-04-15 15:15:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.352,36.92229326
"JL350292",2015-04-15 15:15:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.021,36.92229326
"JL350292",2015-04-15 15:15:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.021,36.92229326
"JL350292",2015-04-15 15:15:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.48,36.92229326
"JL350292",2015-04-15 15:15:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.48,36.92229326
"JL350292",2015-05-15 14:25:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.49,96.10418058
"JL350292",2015-05-15 14:25:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.49,96.10418058
"JL350292",2015-05-15 14:25:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.038,96.10418058
"JL350292",2015-05-15 14:25:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.038,96.10418058
"JL350292",2015-05-15 14:25:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.368,96.10418058
"JL350292",2015-05-15 14:25:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.368,96.10418058
"JL350292",2015-05-15 14:25:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.024,96.10418058
"JL350292",2015-05-15 14:25:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.024,96.10418058
"JL350292",2015-06-17 14:11:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.54,58.41741577
"JL350292",2015-06-17 14:11:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.54,58.41741577
"JL350292",2015-06-17 14:11:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.437,58.41741577
"JL350292",2015-06-17 14:11:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.437,58.41741577
"JL350292",2015-06-17 14:11:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.039,58.41741577
"JL350292",2015-06-17 14:11:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.039,58.41741577
"JL350292",2015-06-17 14:11:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.027,58.41741577
"JL350292",2015-06-17 14:11:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.027,58.41741577
"JL350292",2015-07-15 14:40:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.54,56.12447596
"JL350292",2015-07-15 14:40:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.54,56.12447596
"JL350292",2015-07-15 14:40:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.458,56.12447596
"JL350292",2015-07-15 14:40:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.458,56.12447596
"JL350292",2015-07-15 14:40:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.025,56.12447596
"JL350292",2015-07-15 14:40:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.025,56.12447596
"JL350292",2015-07-15 14:40:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.039,56.12447596
"JL350292",2015-07-15 14:40:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.039,56.12447596
"JL350292",2015-08-12 14:15:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.58,112.5251114
"JL350292",2015-08-12 14:15:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.58,112.5251114
"JL350292",2015-08-12 14:15:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.047,112.5251114
"JL350292",2015-08-12 14:15:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.047,112.5251114
"JL350292",2015-08-12 14:15:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.027,112.5251114
"JL350292",2015-08-12 14:15:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.027,112.5251114
"JL350292",2015-08-12 14:15:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.454,112.5251114
"JL350292",2015-08-12 14:15:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.454,112.5251114
"JL350292",2015-09-16 15:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.62,73.31016674
"JL350292",2015-09-16 15:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.538,73.31016674
"JL350292",2015-09-16 15:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.538,73.31016674
"JL350292",2015-09-16 15:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.023,73.31016674
"JL350292",2015-09-16 15:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.023,73.31016674
"JL350292",2015-09-16 15:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.62,73.31016674
"JL350292",2015-09-16 15:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.033,73.31016674
"JL350292",2015-09-16 15:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.033,73.31016674
"JL350292",2015-10-15 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.62,45.88671547
"JL350292",2015-10-15 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.018,45.88671547
"JL350292",2015-10-15 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.018,45.88671547
"JL350292",2015-10-15 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.033,45.88671547
"JL350292",2015-10-15 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.033,45.88671547
"JL350292",2015-10-15 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.62,45.88671547
"JL350292",2015-10-15 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.482,45.88671547
"JL350292",2015-10-15 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.482,45.88671547
"JL350292",2015-11-11 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.004,40.33877552
"JL350292",2015-11-11 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.004,40.33877552
"JL350292",2015-11-11 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.52,40.33877552
"JL350292",2015-11-11 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.52,40.33877552
"JL350292",2015-11-11 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.346,40.33877552
"JL350292",2015-11-11 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.346,40.33877552
"JL350292",2015-11-11 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.03,40.33877552
"JL350292",2015-11-11 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.03,40.33877552
"JL350292",2015-12-09 15:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.48,39.55806298
"JL350292",2015-12-09 15:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.48,39.55806298
"JL350292",2015-12-09 15:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.338,39.55806298
"JL350292",2015-12-09 15:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.338,39.55806298
"JL350292",2015-12-09 15:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.009,39.55806298
"JL350292",2015-12-09 15:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.009,39.55806298
"JL350292",2015-12-09 15:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.028,39.55806298
"JL350292",2015-12-09 15:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.028,39.55806298
"JL350292",2016-01-13 14:36:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.036,38.22579157
"JL350292",2016-01-13 14:36:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.036,38.22579157
"JL350292",2016-01-13 14:36:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.41,38.22579157
"JL350292",2016-01-13 14:36:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.41,38.22579157
"JL350292",2016-01-13 14:36:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.005,38.22579157
"JL350292",2016-01-13 14:36:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.005,38.22579157
"JL350292",2016-01-13 14:36:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.143,38.22579157
"JL350292",2016-01-13 14:36:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.143,38.22579157
"JL350292",2016-02-10 14:45:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.005,39.04902286
"JL350292",2016-02-10 14:45:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.005,39.04902286
"JL350292",2016-02-10 14:45:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.192,39.04902286
"JL350292",2016-02-10 14:45:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.192,39.04902286
"JL350292",2016-02-10 14:45:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.35,39.04902286
"JL350292",2016-02-10 14:45:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.35,39.04902286
"JL350292",2016-02-10 14:45:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.033,39.04902286
"JL350292",2016-02-10 14:45:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.033,39.04902286
"JL350292",2016-03-09 14:16:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.49,40.01911929
"JL350292",2016-03-09 14:16:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.04,40.01911929
"JL350292",2016-03-09 14:16:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.04,40.01911929
"JL350292",2016-03-09 14:16:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.012,40.01911929
"JL350292",2016-03-09 14:16:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.012,40.01911929
"JL350292",2016-03-09 14:16:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.34,40.01911929
"JL350292",2016-03-09 14:16:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.34,40.01911929
"JL350292",2016-03-09 14:16:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.49,40.01911929
"JL350292",2016-04-13 14:15:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.018,46.70047383
"JL350292",2016-04-13 14:15:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.018,46.70047383
"JL350292",2016-04-13 14:15:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.041,46.70047383
"JL350292",2016-04-13 14:15:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.041,46.70047383
"JL350292",2016-04-13 14:15:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.366,46.70047383
"JL350292",2016-04-13 14:15:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.49,46.70047383
"JL350292",2016-04-13 14:15:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.49,46.70047383
"JL350292",2016-04-13 14:15:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.366,46.70047383
"JL350292",2016-05-18 14:15:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.368,40.28549173
"JL350292",2016-05-18 14:15:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.368,40.28549173
"JL350292",2016-05-18 14:15:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.008,40.28549173
"JL350292",2016-05-18 14:15:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.008,40.28549173
"JL350292",2016-05-18 14:15:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.49,40.28549173
"JL350292",2016-05-18 14:15:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.49,40.28549173
"JL350292",2016-05-18 14:15:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.033,40.28549173
"JL350292",2016-05-18 14:15:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.033,40.28549173
"JL350292",2016-06-15 14:06:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.43,57.01870573
"JL350292",2016-06-15 14:06:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.046,57.01870573
"JL350292",2016-06-15 14:06:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.046,57.01870573
"JL350292",2016-06-15 14:06:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.028,57.01870573
"JL350292",2016-06-15 14:06:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.028,57.01870573
"JL350292",2016-06-15 14:06:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.56,57.01870573
"JL350292",2016-06-15 14:06:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.56,57.01870573
"JL350292",2016-06-15 14:06:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.43,57.01870573
"JL350292",2016-07-13 14:15:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.578,68.00023095
"JL350292",2016-07-13 14:15:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.578,68.00023095
"JL350292",2016-07-13 14:15:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.025,68.00023095
"JL350292",2016-07-13 14:15:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.025,68.00023095
"JL350292",2016-07-13 14:15:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.69,68.00023095
"JL350292",2016-07-13 14:15:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.69,68.00023095
"JL350292",2016-07-13 14:15:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.044,68.00023095
"JL350292",2016-07-13 14:15:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.044,68.00023095
"JL350292",2016-08-10 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.504,155.3415169
"JL350292",2016-08-10 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.504,155.3415169
"JL350292",2016-08-10 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.66,155.3415169
"JL350292",2016-08-10 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.66,155.3415169
"JL350292",2016-08-10 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.068,155.3415169
"JL350292",2016-08-10 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.068,155.3415169
"JL350292",2016-08-10 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.024,155.3415169
"JL350292",2016-08-10 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.024,155.3415169
"JL350292",2016-09-14 14:07:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.78,51.08780875
"JL350292",2016-09-14 14:07:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.78,51.08780875
"JL350292",2016-09-14 14:07:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.02,51.08780875
"JL350292",2016-09-14 14:07:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.02,51.08780875
"JL350292",2016-09-14 14:07:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.683,51.08780875
"JL350292",2016-09-14 14:07:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.683,51.08780875
"JL350292",2016-09-14 14:07:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.035,51.08780875
"JL350292",2016-09-14 14:07:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.035,51.08780875
"JL350292",2016-10-12 14:05:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.52,103.8009398
"JL350292",2016-10-12 14:05:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.039,103.8009398
"JL350292",2016-10-12 14:05:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.039,103.8009398
"JL350292",2016-10-12 14:05:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.022,103.8009398
"JL350292",2016-10-12 14:05:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.022,103.8009398
"JL350292",2016-10-12 14:05:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.63,103.8009398
"JL350292",2016-10-12 14:05:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.63,103.8009398
"JL350292",2016-10-12 14:05:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.52,103.8009398
"JL350292",2016-11-16 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.52,97.13374826
"JL350292",2016-11-16 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.52,97.13374826
"JL350292",2016-11-16 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.012,97.13374826
"JL350292",2016-11-16 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.012,97.13374826
"JL350292",2016-11-16 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.66,97.13374826
"JL350292",2016-11-16 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.66,97.13374826
"JL350292",2016-11-16 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.037,97.13374826
"JL350292",2016-11-16 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.037,97.13374826
"JL350292",2016-12-07 14:10:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.026,84.34160384
