"Site","LocationName","Time","Value","Quality","Approval","Qualifiers","Parameter","Unit","Sample_Number","Project_Id","LowerDetectionLimit","UpperDetectionLimit","Method","CollectionMethod","Lab","Error","Comment","ACTION","Samp_Comment","Cloud_Cover","Num_Swimmers","Tide_Cycle","Tide","Wind_Direction","Wind_Speed","Weather_Today","Weather_Yest","Surface_Cond","Bore_Type","Bore_Number","Bore_Collect_Method","Bore_Sampled_From","Bore_Pump_Rate","Bore_Pump_Duration","Bore_Protocol","Bore_Probe","Odour"
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2021-05-18 08:40:00,0.1161,"600","Validated","Routine","TN (g/m^3)","g/m^3","21/1069-1","21/1069",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NW","GENTLE","OVERCAST",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2021-06-15 08:30:00,0.1112,"600","Validated","Routine","TN (g/m^3)","g/m^3","21/1251-1","21/1251",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,"LIGHT","RAIN",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2021-07-20 09:00:00,0.1054,"600","Validated","Routine","TN (g/m^3)","g/m^3","21/1500-1","21/1500",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,"LIGHT","PARTLY_CLOUDY",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2021-08-17 08:15:00,0.1493,"600","Validated","Routine","TN (g/m^3)","g/m^3","21/1699-1","21/1699",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NE","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2021-09-14,0.1056,"600","Validated","Routine","TN (g/m^3)","g/m^3","21/1842-1","21/1842",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2021-10-19,0.0971,"600","Validated","Routine","TN (g/m^3)","g/m^3","21/2066-1","21/2066",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2021-11-16 07:15:00,0.1067,"400","Validated","Routine","TN (g/m^3)","g/m^3","21/2320-1","21/2320",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2021-12-14 07:35:00,0.1087,"600","Validated","Routine","TN (g/m^3)","g/m^3","21/2607-1","21/2607",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2022-01-18 07:40:01,0.1134,"400","Validated","Routine","TN (g/m^3)","g/m^3","22/0079-1","22/0079",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2022-02-15 08:00:00,0.1174,"600","Validated","Routine","TN (g/m^3)","g/m^3","22/0344-1","22/0344",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2022-03-15 08:05:00,0.1086,"400","Validated","Routine","TN (g/m^3)","g/m^3","22/0758-1","22/0758",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2022-04-19 08:45:01,0.1226,"400","Validated","Routine","TN (g/m^3)","g/m^3","22/0992-1","22/0992",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NE","GENTLE","PARTLY_CLOUDY",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2022-05-17 08:40:01,0.1047,"600","Validated","Routine","TN (g/m^3)","g/m^3","22/1161-1","22/1161",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SW","LIGHT","RAIN",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2022-06-20 09:00:00,0.1259,"600","Validated","Routine","TN (g/m^3)","g/m^3","22/1391-1","22/1391",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","LIGHT","OVERCAST",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2022-07-19 08:45:00,0.0907,"600","Validated","Routine","TN (g/m^3)","g/m^3","22/1580-1","22/1580",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NE","GENTLE","RAIN",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2022-08-15 09:30:00,0.1067,"600","Validated","Routine","TN (g/m^3)","g/m^3","22/1748-1","22/1748",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width:229pt""> <tbody> <tr> <td style=""height:15.0pt; width:229pt"">Pollen on surface and in water column</td> </tr> </tbody> </table> ",NA,0,NA,NA,"S","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2022-09-20 08:40:01,0.0988,"600","Validated","Routine","TN (g/m^3)","g/m^3","22/1979-1","22/1979",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NW","GENTLE","SHOWERS",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2022-10-18 08:55:01,0.1096,"400","Validated","Routine","TN (g/m^3)","g/m^3","22/2150-1","22/2150",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"W","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2022-11-15 08:30:00,0.1233,"600","Validated","Routine","TN (g/m^3)","g/m^3","22/2437-1","22/2437",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"W","GENTLE","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2022-12-13 08:05:01,0.1307,"600","Validated","Routine","TN (g/m^3)","g/m^3","22/2706-1","22/2706",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NE","LIGHT","OVERCAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2023-01-17 00:00:01,0.1362,"400","Validated","Routine","TN (g/m^3)","g/m^3","23/0094-1","23/0094",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"N","LIGHT","PARTLY_CLOUDY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2023-02-22 07:45:00,0.105,"600","Validated","Routine","TN (g/m^3)","g/m^3","23/0356-1","23/0356",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NW","LIGHT","PARTLY_CLOUDY",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2023-03-14 07:45:01,0.1154,"400","Validated","Routine","TN (g/m^3)","g/m^3","23/0806-1","23/0806",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2023-04-18 08:40:01,0.1271,"600","Validated","Routine","TN (g/m^3)","g/m^3","23/1035-1","23/1035",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NE","GENTLE","OVERCAST",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2023-05-16 08:45:01,0.1283,"400","Validated","Routine","TN (g/m^3)","g/m^3","23/1253-1","23/1253",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SW","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2023-06-20 08:50:01,0.1454,"400","Validated","Routine","TN (g/m^3)","g/m^3","23/1465-1","23/1465",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2023-07-18 09:06:01,0.1239,"600","Validated","Routine","TN (g/m^3)","g/m^3","23/1617-1","23/1617",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"N","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2023-08-15 08:39:01,0.1331,"600","Validated","Routine","TN (g/m^3)","g/m^3","23/1811-1","23/1811",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SW",NA,"FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2023-09-19 09:05:00,0.1046,"600","Validated","Routine","TN (g/m^3)","g/m^3","23/2058-1","23/2058",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NE","LIGHT","FINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2023-10-17 07:42:00,0.1225,"600","Validated","Routine","TN (g/m^3)","g/m^3","23/2266-1","23/2266",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NW","GENTLE","OVERCAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2023-11-21 07:47:00,0.1383,"600","Validated","Routine","TN (g/m^3)","g/m^3","23/2557-1","23/2557",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","MODERATE","OVERCAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2023-12-18 07:57:00,0.1289,"600","Validated","Routine","TN (g/m^3)","g/m^3","23/2826-1","23/2826",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"W","LIGHT","PARTLY_CLOUDY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2024-01-16 10:45:00,0.1689,"400","Validated","Routine","TN (g/m^3)","g/m^3","24/0085-1","24/0085",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","LIGHT","PARTLY_CLOUDY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2024-02-20 07:17:00,0.1488,"600","Validated","Routine","TN (g/m^3)","g/m^3","24/0354-1","24/0354",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"N","LIGHT","FINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2024-03-19 07:30:00,0.1416,"600","Validated","Routine","TN (g/m^3)","g/m^3","24/0935-1","24/0935",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","GENTLE","FINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2024-04-16 10:25:00,0.135,"600","Validated","Routine","TN (g/m^3)","g/m^3","24/1086-1","24/1086",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SW","MODERATE","PARTLY_CLOUDY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2024-05-21 10:58:00,0.16,"400","Validated","Routine","TN (g/m^3)","g/m^3","24/1339-1","24/1339",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","GENTLE","PARTLY_CLOUDY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2024-06-17 09:20:00,0.129,"600","Validated","Routine","TN (g/m^3)","g/m^3","24/1523-1","24/1523",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NE","GENTLE","SHOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2024-07-16 09:55:00,0.093,"600","Validated","Routine","TN (g/m^3)","g/m^3","24/1684-1","24/1684",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","LIGHT","OVERCAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2024-08-20 09:30:00,0.1085,"600","Validated","Routine","TN (g/m^3)","g/m^3","24/1942-1","24/1942",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","LIGHT","PARTLY_CLOUDY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2024-09-17 13:21:00,0.1106,"600","Validated","Routine","TN (g/m^3)","g/m^3","24/2144-1","24/2144",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SW","MODERATE","SHOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2024-10-15 08:23:00,0.1154,"600","Validated","Routine","TN (g/m^3)","g/m^3","24/2329-1","24/2329",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SW","GENTLE","FINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2024-11-19 09:04:00,0.1201,"400","Validated","Routine","TN (g/m^3)","g/m^3","24/2603-1","24/2603",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SE","GENTLE","FINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2024-12-17 08:30:00,0.1129,"600","Validated","Routine","TN (g/m^3)","g/m^3","24/2904-1","24/2904",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SW","STRONG","PARTLY_CLOUDY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2015-01-20,0.0049999999,"200","Validated","Labstar - Legacy Data","TP (g/m^3)","g/m^3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2015-01-20 07:53:00,0.0080000004,"200","Validated","Labstar - Legacy Data","TP (g/m^3)","g/m^3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2015-02-17,0.0049999999,"200","Validated","Labstar - Legacy Data","TP (g/m^3)","g/m^3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2015-02-17 07:40:00,0.0080000004,"200","Validated","Labstar - Legacy Data","TP (g/m^3)","g/m^3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2015-03-18,0.0040000002,"200","Validated","Labstar - Legacy Data","TP (g/m^3)","g/m^3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2015-03-18 08:55:00,0.0070000002,"200","Validated","Labstar - Legacy Data","TP (g/m^3)","g/m^3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2015-04-14,0.0040000002,"200","Validated","Labstar - Legacy Data","TP (g/m^3)","g/m^3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2015-04-14 08:30:00,0.0070000002,"200","Validated","Labstar - Legacy Data","TP (g/m^3)","g/m^3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2015-05-19,0.0040000002,"200","Validated","Labstar - Legacy Data","TP (g/m^3)","g/m^3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2015-05-19 08:15:00,0.0070000002,"200","Validated","Labstar - Legacy Data","TP (g/m^3)","g/m^3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2015-06-16,0.003,"200","Validated","Labstar - Legacy Data","TP (g/m^3)","g/m^3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2015-06-16 08:25:00,0.0060000001,"200","Validated","Labstar - Legacy Data","TP (g/m^3)","g/m^3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2015-07-21,0.004608071,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-21/12/2022-394954","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2015-08-18,0.005584787,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-21/12/2022-394957","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2015-09-19,0.005584787,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-21/12/2022-394960","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2015-10-20,0.003631354,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-21/12/2022-394963","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2015-11-17,0.003631354,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-21/12/2022-394966","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2015-12-15,0.003631354,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-21/12/2022-394969","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2016-01-20,0.004608071,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-21/12/2022-394972","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2016-02-16,0.002654638,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-21/12/2022-394975","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2016-03-15,0.002654638,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-21/12/2022-394978","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2016-04-18,0.004608071,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-21/12/2022-394981","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2016-05-17,0.002654638,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-21/12/2022-394984","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2016-06-14,0.003301224,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-21/12/2022-394987","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2016-07-19,0.002654638,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-21/12/2022-394990","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2016-08-16,0.003631354,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-21/12/2022-394993","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2016-09-19,0.004608071,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-21/12/2022-394996","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2016-10-18,0.001677922,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-21/12/2022-394999","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HL508168_INT","Lake Rotoma at Site 1 (Integrated)",2016-11-15,0.004608071,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-21/12/2022-395002","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
